X,Y
42.93663650920224,19.116622224562608
42.59646599072255,19.863058301812874
42.24332017606085,20.60344389908664
40.98630011266492,20.88356298801915
41.49853686436957,22.06516345093687
41.1071262355516,22.78605215157784
40.70319397786862,23.499999999999996
40.28686313299928,24.206789520772546
39.85826051935202,24.90620541896063
39.41751669343493,25.598034645706274
38.96476591008696,26.282066463125105
37.68099403729362,26.384516072148116
38.02379873562253,27.625906857746237
37.535868972222765,28.285306088146267
37.82451617312265,29.5517508156316
37.3030061499346,30.207378770392197
36.770133269710946,30.853805264953884
36.226059850693055,31.49083339154435
35.67095162291493,32.118269105225195
35.104977677720186,32.735921282999925
35.24765021659391,34.038260152490864
37.47665940288702,37.47665940288702
36.81689363432685,38.12500941794851
36.827911443374916,39.49309988743521
36.802183349737206,40.872965401256685
36.73930562346841,42.26373649247523
35.353318532759666,42.13244437154379
34.61262150774106,42.7430278801334
33.861381142911206,43.34059144836971
33.09982627336266,43.924953052601104
32.328188876086024,44.49593469062211
31.54670399930753,45.05336243589455
30.755609690891074,45.5970664905273
29.410507890811463,45.2882106690529
29.14555953282627,46.64264528860343
27.812056045142924,46.287034237914064
27.000000000000007,46.76537180435968
26.179719493302205,47.22946418552737
25.351464390438107,47.67917001438205
24.515486985935528,48.11435230617186
23.672041926610184,48.53487850015502
22.82138613399777,48.9406204999791
21.96377872609321,49.33145471270045
21.09948093842078,49.70726208643178
20.228756044459246,50.06792814660652
19.35186927544622,50.41334303084889
18.469087739586115,50.74340152243905
17.580680340686463,51.0580030823631
16.686917696247164,51.35705187993829
15.788072055027786,51.64045682200391
14.608779858300956,50.9468698847309
13.97622843553612,52.15999461960969
13.063782362382055,52.39596921890381
12.147356934568705,52.615983498402706
11.019319613341251,51.841822838891694
10.303685750333425,53.00786790617386
9.203353416347312,52.194810909647025
8.29102664713224,52.3474820515423
7.37617435088347,52.48420764330323
6.459075200472817,52.604946036990064
5.540008553185634,52.709660454518485
4.619254365625881,52.79831899886251
3.6970931084386374,52.870894663770684
2.77380568087603,52.92736534199241
1.8496733252325572,52.96771383201207
0.9249775411760307,52.991927843288735
3.245314017740486e-15,53.0
-0.9249775411760243,52.991927843288735
-1.8496733252325506,52.96771383201207
-2.7738056808760234,52.92736534199241
-3.6970931084386427,52.870894663770684
-4.619254365625887,52.79831899886251
-5.540008553185638,52.709660454518485
-6.45907520047281,52.60494603699007
-7.376174350883463,52.48420764330323
-8.291026647132233,52.3474820515423
-9.203353416347307,52.194810909647025
-10.112876754956874,52.02624072272619
-11.019319613341246,51.8418228388917
-11.922405880224847,51.641613433617465
-13.06378236238206,52.39596921890381
-13.976228435536125,52.15999461960969
-14.60877985830095,50.9468698847309
-15.78807205502778,51.64045682200392
-16.37790070187221,50.40599536364314
-17.2551121862293,50.11248450676379
-18.127067596260442,49.803708901653145
-18.993501325900915,49.47976260435169
-19.85414945104334,49.140744292039734
-20.70874980993151,48.78675723297933
-21.557042083017414,48.41790925505784
-22.398767872257064,48.03431271294245
-23.233670779821107,47.636084453855844
-24.061496486195978,47.2233457819835
-24.88199282765222,46.796222421523126
-25.69490987305586,46.35484447838798
-26.49999999999999,45.899346400575254
-27.297017970232876,45.429866937211955
-28.085721004359854,44.94654909629058
-28.865868855796435,44.44954010110747
-29.637223883949574,43.938991345417215
-30.399551126605445,43.41505834731656
-31.15261837150107,42.877900701872214
-31.896196227058564,42.327682032506516
-32.63005819225989,41.76456994115627
-33.35398072564138,41.188735957219464
-34.067743313386586,40.60035548530583
-34.77112853649688,39.99960775180692
-35.46392213701949,39.3866757503019
-36.145913083312415,38.76174618581604
-36.81689363432686,38.125009417948505
-37.476659402887016,37.47665940288702
-38.84434921828717,37.51155200478585
4.619254365625881,52.79831899886251
3.6970931084386374,52.870894663770684
4.619254365625881,52.79831899886251
3.6970931084386374,52.870894663770684
2.77380568087603,52.92736534199241
1.8496733252325572,52.96771383201207
0.9249775411760307,52.991927843288735
3.245314017740486e-15,53.0
-0.9249775411760243,52.991927843288735
-1.8496733252325506,52.96771383201207
-2.7738056808760234,52.92736534199241
-3.6970931084386427,52.870894663770684
-4.619254365625887,52.79831899886251
-5.540008553185638,52.709660454518485
-6.45907520047281,52.60494603699007
-7.376174350883463,52.48420764330323
-8.291026647132233,52.3474820515423
-9.203353416347307,52.194810909647025
-10.112876754956874,52.02624072272619
-11.019319613341246,51.8418228388917
-11.922405880224847,51.641613433617465
-12.821860466782393,51.425673492627816
-13.976228435536125,52.15999461960969
-14.88441721411795,51.90813158066922
-15.495700350305043,50.68415206604088
-16.37790070187221,50.40599536364314
-17.2551121862293,50.11248450676379
-18.127067596260442,49.803708901653145
-18.993501325900915,49.47976260435169
-19.85414945104334,49.140744292039734
-20.70874980993151,48.78675723297933
-21.557042083017414,48.41790925505784
-22.398767872257064,48.03431271294245
-23.233670779821107,47.636084453855844
-24.061496486195978,47.2233457819835
-24.88199282765222,46.796222421523126
